Project Name,Package Name,Type Name,Code Smell
guava,com.google.common.collect,KeySetImpl,Unutilized Abstraction
guava,com.google.common.collect,EntrySetImpl,Unutilized Abstraction
guava,com.google.common.collect,ValuesImpl,Unutilized Abstraction
guava,com.google.common.collect,Keys,Cyclic-Dependent Modularization
guava,com.google.common.collect,FilteredEntrySetMultimap,Unutilized Abstraction
guava,com.google.common.collect,FilteredKeyMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,AddRejectingSet,Unutilized Abstraction
guava,com.google.common.collect,AddRejectingSet,Broken Hierarchy
guava,com.google.common.collect,AddRejectingList,Unutilized Abstraction
guava,com.google.common.collect,Entries,Unutilized Abstraction
guava,com.google.common.collect,FilteredKeySetMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,EntrySet,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Broken Hierarchy
guava,com.google.common.collect,FilteredMultimapValues,Unutilized Abstraction
guava,com.google.common.collect,FilteredSetMultimap,Rebellious Hierarchy
guava,com.google.common.collect,FluentIterable,Cyclic-Dependent Modularization
guava,com.google.common.collect,FluentIterable,Insufficient Modularization
guava,com.google.common.collect,FromIterableFunction,Unutilized Abstraction
guava,com.google.common.collect,ForwardingBlockingDeque,Unutilized Abstraction
guava,com.google.common.collect,ForwardingBlockingDeque,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingCollection,Unutilized Abstraction
guava,com.google.common.collect,ForwardingCollection,Broken Hierarchy
guava,com.google.common.collect,ForwardingCollection,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingConcurrentMap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingConcurrentMap,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingDeque,Unutilized Abstraction
guava,com.google.common.collect,ForwardingDeque,Broken Hierarchy
guava,com.google.common.collect,ForwardingDeque,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingImmutableCollection,Unutilized Abstraction
guava,com.google.common.collect,ForwardingImmutableList,Unutilized Abstraction
guava,com.google.common.collect,ForwardingImmutableMap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingImmutableSet,Unutilized Abstraction
guava,com.google.common.collect,ForwardingIterator,Unutilized Abstraction
guava,com.google.common.collect,ForwardingIterator,Broken Hierarchy
guava,com.google.common.collect,ForwardingIterator,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingList,Unutilized Abstraction
guava,com.google.common.collect,ForwardingList,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingListIterator,Unutilized Abstraction
guava,com.google.common.collect,ForwardingListIterator,Broken Hierarchy
guava,com.google.common.collect,ForwardingListIterator,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingListMultimap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingListMultimap,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingMap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingMap,Broken Hierarchy
guava,com.google.common.collect,ForwardingMap,Rebellious Hierarchy
guava,com.google.common.collect,StandardKeySet,Unutilized Abstraction
guava,com.google.common.collect,StandardKeySet,Broken Hierarchy
guava,com.google.common.collect,StandardValues,Unutilized Abstraction
guava,com.google.common.collect,StandardValues,Broken Hierarchy
guava,com.google.common.collect,StandardEntrySet,Unutilized Abstraction
guava,com.google.common.collect,ForwardingMapEntry,Unutilized Abstraction
guava,com.google.common.collect,ForwardingMapEntry,Broken Hierarchy
guava,com.google.common.collect,ForwardingMapEntry,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingMultimap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingMultimap,Broken Hierarchy
guava,com.google.common.collect,ForwardingMultimap,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingMultimap,Insufficient Modularization
guava,com.google.common.collect,ForwardingMultiset,Unutilized Abstraction
guava,com.google.common.collect,ForwardingMultiset,Rebellious Hierarchy
guava,com.google.common.collect,StandardElementSet,Unutilized Abstraction
guava,com.google.common.collect,ForwardingNavigableMap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingNavigableMap,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingNavigableMap,Insufficient Modularization
guava,com.google.common.collect,StandardDescendingMap,Unutilized Abstraction
guava,com.google.common.collect,StandardNavigableKeySet,Unutilized Abstraction
guava,com.google.common.collect,StandardNavigableKeySet,Broken Hierarchy
guava,com.google.common.collect,ForwardingNavigableSet,Unutilized Abstraction
guava,com.google.common.collect,ForwardingNavigableSet,Rebellious Hierarchy
guava,com.google.common.collect,StandardDescendingSet,Unutilized Abstraction
guava,com.google.common.collect,StandardDescendingSet,Broken Hierarchy
guava,com.google.common.collect,ForwardingObject,Unutilized Abstraction
guava,com.google.common.collect,ForwardingQueue,Unutilized Abstraction
guava,com.google.common.collect,ForwardingQueue,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingSet,Unutilized Abstraction
guava,com.google.common.collect,ForwardingSet,Broken Hierarchy
guava,com.google.common.collect,ForwardingSet,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingSetMultimap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingSetMultimap,Rebellious Hierarchy
guava,com.google.common.collect,ForwardingSortedMap,Unutilized Abstraction
guava,com.google.common.collect,ForwardingSortedMap,Rebellious Hierarchy
guava,com.google.common.collect,StandardKeySet,Unutilized Abstraction
